,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
1540,loser,156,95,heavy,ugly,448,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,1,2.67,0,0
1541,loser,163,78,heavy,ugly,416,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,3,0.66,0,0
1542,winner,168,50,slim,handsome,3257,2,1,5,many,Master,optimism,positive,apple,0,smart,67,10,3.31,2,1
1543,loser,163,97,heavy,ugly,948,0,0,0,few,highschool,gloomy,passive,android,1,stupid,43,4,0.73,0,0
1544,winner,180,59,slim,handsome,5105,1,2,2,many,Doctor,optimism,positive,apple,0,smart,57,15,4.09,3,1
1545,winner,176,41,slim,handsome,3474,4,4,3,many,Doctor,optimism,positive,apple,0,smart,69,17,3.65,10,1
1546,winner,190,51,slim,handsome,3072,3,2,4,many,Master,optimism,positive,apple,0,smart,60,15,4.09,4,1
1547,winner,174,60,slim,handsome,9328,4,4,2,many,Doctor,optimism,positive,apple,0,smart,61,14,3.31,8,1
1548,winner,171,54,slim,handsome,7699,2,2,1,many,Master,optimism,positive,apple,0,smart,55,7,3.59,6,1
1549,winner,174,63,slim,handsome,6875,2,1,5,many,Doctor,optimism,positive,apple,0,smart,93,12,3.03,5,1
1550,loser,160,99,heavy,ugly,756,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,2,1.5,0,0
1551,winner,200,45,slim,handsome,7378,2,4,5,many,Master,optimism,positive,apple,0,smart,63,12,3.64,6,1
1552,winner,175,57,slim,handsome,6476,3,1,4,many,Master,optimism,positive,apple,0,smart,55,15,3.3,5,1
1553,loser,155,93,heavy,ugly,970,0,0,0,few,highschool,gloomy,passive,android,1,stupid,40,3,1.05,0,0
1554,winner,189,57,slim,handsome,4422,4,5,4,many,Master,optimism,positive,apple,0,smart,68,20,3.39,7,1
1555,loser,155,79,heavy,ugly,133,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,1,2.95,0,0
1556,loser,152,70,heavy,ugly,22,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,18,2,1.12,0,0
1557,winner,184,47,slim,handsome,6247,5,1,2,many,Doctor,optimism,positive,apple,0,smart,73,11,3.0,4,1
1558,loser,159,78,heavy,ugly,573,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,0,0.82,0,0
1559,winner,200,58,slim,handsome,1651,3,2,3,many,Doctor,optimism,positive,apple,0,smart,84,14,4.01,4,1
1560,loser,165,86,heavy,ugly,145,0,0,0,few,highschool,gloomy,passive,android,1,stupid,5,2,2.89,0,0
1561,winner,182,49,slim,handsome,5770,5,4,4,many,Doctor,optimism,positive,apple,0,smart,82,11,3.29,6,1
1562,winner,196,47,slim,handsome,4872,3,4,3,many,Doctor,optimism,positive,apple,0,smart,85,15,3.38,8,1
1563,loser,160,85,heavy,ugly,556,0,0,0,few,highschool,gloomy,passive,android,1,stupid,28,3,2.03,0,0
1564,loser,162,82,heavy,ugly,594,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,28,5,2.01,0,0
1565,loser,153,81,heavy,ugly,47,0,0,0,few,highschool,gloomy,passive,android,1,stupid,47,0,1.37,0,0
1566,winner,200,58,slim,handsome,7477,5,1,5,many,Master,optimism,positive,apple,0,smart,67,12,3.43,5,1
1567,loser,150,80,heavy,ugly,277,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,12,5,1.49,0,0
1568,winner,200,55,slim,handsome,4526,1,5,2,many,Master,optimism,positive,apple,0,smart,76,13,3.23,7,1
1569,winner,187,52,slim,handsome,1385,2,4,4,many,Doctor,optimism,positive,apple,0,smart,59,19,3.77,7,1
1570,loser,158,70,heavy,ugly,823,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,37,1,1.78,0,0
1571,winner,190,41,slim,handsome,5178,1,2,3,many,Master,optimism,positive,apple,0,smart,90,18,3.54,1,1
1572,winner,173,44,slim,handsome,1187,2,1,3,many,Doctor,optimism,positive,apple,0,smart,65,13,3.13,7,1
1573,winner,195,58,slim,handsome,8446,4,4,1,many,Master,optimism,positive,apple,0,smart,79,20,3.75,3,1
1574,loser,163,68,heavy,ugly,756,0,0,0,few,highschool,gloomy,passive,android,1,stupid,43,2,0.76,0,0
1575,loser,160,83,heavy,ugly,941,0,0,0,few,highschool,gloomy,passive,android,1,stupid,38,4,2.38,0,0
1576,winner,165,54,slim,handsome,3080,3,2,3,many,Doctor,optimism,positive,apple,0,smart,56,9,3.67,9,1
1577,loser,164,93,heavy,ugly,391,0,0,0,few,highschool,gloomy,passive,android,1,stupid,39,1,1.3,0,0
1578,loser,161,80,heavy,ugly,352,0,0,0,few,highschool,gloomy,passive,android,1,stupid,4,5,2.91,0,0
1579,loser,151,81,heavy,ugly,285,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,3,1.55,0,0
1580,winner,172,58,slim,handsome,4042,2,4,5,many,Doctor,optimism,positive,apple,0,smart,54,11,4.24,4,1
1581,winner,167,48,slim,handsome,8913,2,2,1,many,Doctor,optimism,positive,apple,0,smart,61,15,4.22,3,1
1582,winner,172,49,slim,handsome,3717,3,4,2,many,Doctor,optimism,positive,apple,0,smart,79,20,3.12,8,1
1583,loser,160,95,heavy,ugly,446,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,2,0.41,0,0
1584,winner,168,61,slim,handsome,9573,1,1,1,many,Doctor,optimism,positive,apple,0,smart,93,13,3.54,5,1
1585,winner,194,48,slim,handsome,4010,2,2,5,many,Master,optimism,positive,apple,0,smart,85,7,3.41,9,1
1586,winner,184,44,slim,handsome,3393,1,3,3,many,Master,optimism,positive,apple,0,smart,89,13,3.23,4,1
1587,loser,156,96,heavy,ugly,811,0,0,0,few,highschool,gloomy,passive,android,1,stupid,9,0,2.7,0,0
1588,winner,182,61,slim,handsome,2063,2,2,5,many,Master,optimism,positive,apple,0,smart,94,7,3.43,2,1
1589,winner,186,45,slim,handsome,1367,5,4,4,many,Doctor,optimism,positive,apple,0,smart,74,20,3.22,2,1
1590,winner,181,40,slim,handsome,3829,1,5,1,many,Master,optimism,positive,apple,0,smart,71,7,4.2,4,1
1591,winner,173,45,slim,handsome,4848,4,3,4,many,Master,optimism,positive,apple,0,smart,66,7,4.19,9,1
1592,loser,161,91,heavy,ugly,876,0,0,0,few,highschool,gloomy,passive,android,1,stupid,21,1,0.71,0,0
1593,winner,195,46,slim,handsome,2693,5,1,5,many,Master,optimism,positive,apple,0,smart,84,19,4.1,4,1
1594,loser,155,95,heavy,ugly,322,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,5,1.51,0,0
1595,loser,157,79,heavy,ugly,548,0,0,0,few,highschool,gloomy,passive,android,1,stupid,10,1,0.78,0,0
1596,winner,168,61,slim,handsome,8041,3,3,1,many,Doctor,optimism,positive,apple,0,smart,100,20,3.75,10,1
1597,loser,165,85,heavy,ugly,79,0,0,0,few,highschool,gloomy,passive,android,1,stupid,36,0,1.97,0,0
1598,winner,196,48,slim,handsome,6433,4,3,5,many,Doctor,optimism,positive,apple,0,smart,95,19,3.8,6,1
1599,winner,167,57,slim,handsome,2834,2,2,4,many,Doctor,optimism,positive,apple,0,smart,99,20,3.24,3,1
1600,loser,163,98,heavy,ugly,77,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,3,0.49,0,0
1601,loser,164,91,heavy,ugly,742,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,1,2.07,0,0
1602,winner,190,64,slim,handsome,9580,1,5,3,many,Doctor,optimism,positive,apple,0,smart,88,6,3.05,5,1
1603,winner,173,65,slim,handsome,9756,5,1,1,many,Master,optimism,positive,apple,0,smart,96,7,3.5,8,1
1604,winner,172,63,slim,handsome,1181,2,4,3,many,Doctor,optimism,positive,apple,0,smart,92,7,3.23,7,1
1605,winner,177,48,slim,handsome,3182,4,3,3,many,Doctor,optimism,positive,apple,0,smart,51,12,3.83,2,1
1606,loser,163,86,heavy,ugly,717,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,3,0.77,0,0
1607,winner,170,47,slim,handsome,6790,3,1,1,many,Doctor,optimism,positive,apple,0,smart,81,10,3.22,6,1
1608,loser,152,85,heavy,ugly,574,0,0,0,few,highschool,gloomy,passive,android,1,stupid,33,1,0.25,0,0
1609,winner,198,43,slim,handsome,7001,1,1,5,many,Doctor,optimism,positive,apple,0,smart,97,11,3.26,3,1
1610,loser,154,71,heavy,ugly,15,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,1,1.05,0,0
1611,winner,186,53,slim,handsome,3355,2,3,4,many,Master,optimism,positive,apple,0,smart,76,6,3.62,6,1
1612,winner,166,45,slim,handsome,5004,5,2,4,many,Doctor,optimism,positive,apple,0,smart,55,7,3.13,4,1
1613,loser,165,89,heavy,ugly,224,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,50,0,1.1,0,0
1614,loser,165,99,heavy,ugly,513,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,3,1.33,0,0
1615,winner,198,43,slim,handsome,9186,5,2,4,many,Master,optimism,positive,apple,0,smart,57,13,3.3,2,1
1616,loser,157,77,heavy,ugly,514,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,3,1.29,0,0
1617,loser,159,91,heavy,ugly,781,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,12,3,1.22,0,0
1618,loser,150,82,heavy,ugly,731,0,0,0,few,highschool,gloomy,passive,android,1,stupid,39,1,2.65,0,0
1619,loser,163,89,heavy,ugly,935,0,0,0,few,highschool,gloomy,passive,android,1,stupid,49,0,1.04,0,0
1620,loser,151,74,heavy,ugly,535,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,0,2.67,0,0
1621,winner,188,55,slim,handsome,7390,4,2,4,many,Master,optimism,positive,apple,0,smart,62,16,4.3,3,1
1622,winner,188,41,slim,handsome,6174,1,2,1,many,Doctor,optimism,positive,apple,0,smart,70,13,3.05,3,1
1623,loser,160,90,heavy,ugly,600,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,1,2.46,0,0
1624,winner,198,51,slim,handsome,6798,4,2,1,many,Master,optimism,positive,apple,0,smart,64,16,4.21,2,1
1625,winner,175,53,slim,handsome,4438,1,1,4,many,Doctor,optimism,positive,apple,0,smart,59,9,3.84,6,1
1626,loser,151,86,heavy,ugly,398,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,4,0.45,0,0
1627,winner,179,61,slim,handsome,6002,5,3,5,many,Doctor,optimism,positive,apple,0,smart,62,14,3.23,3,1
1628,winner,172,57,slim,handsome,7626,2,1,1,many,Doctor,optimism,positive,apple,0,smart,56,18,3.77,6,1
1629,winner,186,59,slim,handsome,3794,2,1,5,many,Master,optimism,positive,apple,0,smart,79,15,3.79,2,1
1630,loser,156,77,heavy,ugly,119,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,2,2.88,0,0
1631,winner,182,55,slim,handsome,9739,3,3,4,many,Doctor,optimism,positive,apple,0,smart,63,12,4.07,10,1
1632,loser,165,88,heavy,ugly,154,0,0,0,few,highschool,gloomy,passive,android,1,stupid,7,4,1.31,0,0
1633,loser,158,95,heavy,ugly,601,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,29,4,1.71,0,0
1634,loser,153,84,heavy,ugly,429,0,0,0,few,highschool,gloomy,passive,android,1,stupid,40,5,0.59,0,0
1635,loser,161,79,heavy,ugly,989,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,40,0,0.95,0,0
1636,winner,184,42,slim,handsome,6961,3,1,5,many,Master,optimism,positive,apple,0,smart,87,15,3.71,9,1
1637,loser,157,66,heavy,ugly,50,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,2,2.24,0,0
1638,winner,187,43,slim,handsome,3793,4,5,5,many,Master,optimism,positive,apple,0,smart,79,7,3.09,8,1
1639,loser,153,87,heavy,ugly,851,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,36,1,2.08,0,0
1640,loser,154,75,heavy,ugly,752,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,2,2.09,0,0
1641,loser,159,76,heavy,ugly,388,0,0,0,few,highschool,gloomy,passive,android,1,stupid,44,2,1.76,0,0
1642,loser,164,95,heavy,ugly,331,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,4,1.56,0,0
1643,winner,165,54,slim,handsome,2481,4,1,4,many,Doctor,optimism,positive,apple,0,smart,90,10,3.56,3,1
1644,winner,199,65,slim,handsome,6857,5,5,5,many,Master,optimism,positive,apple,0,smart,77,9,3.48,5,1
1645,winner,177,61,slim,handsome,9522,1,5,4,many,Doctor,optimism,positive,apple,0,smart,85,19,3.98,10,1
1646,winner,195,58,slim,handsome,8256,5,5,1,many,Master,optimism,positive,apple,0,smart,99,10,3.3,2,1
1647,winner,198,63,slim,handsome,8778,1,2,3,many,Master,optimism,positive,apple,0,smart,83,13,3.02,4,1
1648,winner,197,44,slim,handsome,7480,3,4,5,many,Doctor,optimism,positive,apple,0,smart,80,8,3.49,5,1
1649,loser,151,94,heavy,ugly,802,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,8,5,2.83,0,0
1650,winner,178,62,slim,handsome,2898,2,4,2,many,Doctor,optimism,positive,apple,0,smart,82,12,3.04,2,1
1651,winner,190,61,slim,handsome,9539,4,1,1,many,Master,optimism,positive,apple,0,smart,83,15,3.78,4,1
1652,winner,197,44,slim,handsome,4947,5,5,5,many,Master,optimism,positive,apple,0,smart,76,8,3.91,8,1
1653,loser,154,98,heavy,ugly,759,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,12,0,2.72,0,0
1654,loser,158,86,heavy,ugly,142,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,1,0.97,0,0
1655,loser,156,99,heavy,ugly,643,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,4,0.56,0,0
1656,loser,151,89,heavy,ugly,254,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,5,1.46,0,0
1657,loser,156,83,heavy,ugly,702,0,0,0,few,highschool,gloomy,passive,android,1,stupid,37,4,2.96,0,0
1658,winner,176,45,slim,handsome,8083,1,1,3,many,Master,optimism,positive,apple,0,smart,84,15,3.82,8,1
1659,winner,187,61,slim,handsome,9963,2,2,5,many,Doctor,optimism,positive,apple,0,smart,85,20,4.06,7,1
1660,winner,172,52,slim,handsome,9368,1,3,5,many,Doctor,optimism,positive,apple,0,smart,53,9,3.2,6,1
1661,winner,199,64,slim,handsome,6938,2,3,1,many,Master,optimism,positive,apple,0,smart,57,13,3.6,4,1
1662,loser,159,89,heavy,ugly,486,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,4,2.21,0,0
1663,loser,162,74,heavy,ugly,966,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,1,2.1,0,0
1664,loser,153,76,heavy,ugly,446,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,1,2.77,0,0
1665,winner,185,54,slim,handsome,6430,3,4,4,many,Doctor,optimism,positive,apple,0,smart,86,16,4.21,4,1
1666,winner,181,62,slim,handsome,6718,3,4,4,many,Master,optimism,positive,apple,0,smart,93,18,3.8,2,1
1667,loser,154,73,heavy,ugly,975,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,2,2.89,0,0
1668,loser,163,69,heavy,ugly,10,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,0,0.15,0,0
1669,winner,178,61,slim,handsome,7609,2,3,3,many,Master,optimism,positive,apple,0,smart,96,20,3.44,1,1
1670,winner,192,44,slim,handsome,7711,2,2,4,many,Doctor,optimism,positive,apple,0,smart,51,11,3.94,1,1
1671,loser,162,93,heavy,ugly,644,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,2,0.9,0,0
1672,winner,197,56,slim,handsome,9344,3,2,2,many,Master,optimism,positive,apple,0,smart,64,8,4.17,3,1
1673,loser,153,94,heavy,ugly,277,0,0,0,few,highschool,gloomy,passive,android,1,stupid,17,1,2.73,0,0
1674,loser,163,80,heavy,ugly,663,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,5,2.35,0,0
1675,winner,187,43,slim,handsome,8877,3,5,5,many,Doctor,optimism,positive,apple,0,smart,70,10,3.17,7,1
1676,loser,157,75,heavy,ugly,972,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,5,2.09,0,0
1677,loser,157,74,heavy,ugly,450,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,1,0.25,0,0
1678,loser,154,93,heavy,ugly,887,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,4,1.23,0,0
1679,loser,150,82,heavy,ugly,610,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,8,0,2.4,0,0
1680,loser,159,78,heavy,ugly,662,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,1,1.06,0,0
1681,winner,192,60,slim,handsome,9088,5,3,2,many,Master,optimism,positive,apple,0,smart,80,15,4.22,4,1
1682,loser,157,87,heavy,ugly,19,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,24,4,0.44,0,0
1683,loser,159,90,heavy,ugly,604,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,5,2.84,0,0
1684,winner,198,62,slim,handsome,5120,3,5,2,many,Doctor,optimism,positive,apple,0,smart,53,16,3.39,2,1
1685,loser,153,78,heavy,ugly,848,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,21,2,2.44,0,0
1686,winner,166,54,slim,handsome,4791,5,2,3,many,Doctor,optimism,positive,apple,0,smart,86,19,3.07,5,1
1687,winner,171,60,slim,handsome,5005,1,5,2,many,Doctor,optimism,positive,apple,0,smart,75,7,3.79,1,1
1688,winner,193,54,slim,handsome,3601,1,2,2,many,Doctor,optimism,positive,apple,0,smart,73,15,3.94,5,1
1689,winner,186,40,slim,handsome,1826,5,3,4,many,Master,optimism,positive,apple,0,smart,71,6,4.01,6,1
1690,loser,165,74,heavy,ugly,774,0,0,0,few,highschool,gloomy,passive,android,1,stupid,48,5,1.19,0,0
1691,winner,170,46,slim,handsome,7259,3,2,4,many,Doctor,optimism,positive,apple,0,smart,53,16,3.32,10,1
1692,loser,159,67,heavy,ugly,477,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,37,4,1.48,0,0
1693,loser,164,87,heavy,ugly,712,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,1,0.83,0,0
1694,loser,154,73,heavy,ugly,809,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,2,2.68,0,0
1695,loser,165,96,heavy,ugly,727,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,5,2.86,0,0
1696,winner,181,56,slim,handsome,9436,4,4,2,many,Master,optimism,positive,apple,0,smart,93,20,3.27,3,1
1697,winner,184,57,slim,handsome,3127,5,3,2,many,Doctor,optimism,positive,apple,0,smart,90,20,3.23,7,1
1698,loser,150,87,heavy,ugly,420,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,1,1.71,0,0
1699,winner,177,65,slim,handsome,2867,1,3,5,many,Doctor,optimism,positive,apple,0,smart,96,13,3.65,9,1
1700,winner,197,47,slim,handsome,9041,3,4,2,many,Master,optimism,positive,apple,0,smart,53,19,3.01,4,1
1701,winner,187,55,slim,handsome,6242,1,5,3,many,Master,optimism,positive,apple,0,smart,57,13,3.49,5,1
1702,loser,150,68,heavy,ugly,844,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,1,1.23,0,0
1703,winner,193,61,slim,handsome,5935,2,2,2,many,Master,optimism,positive,apple,0,smart,94,18,3.55,3,1
1704,loser,157,77,heavy,ugly,69,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,5,2.96,0,0
1705,winner,191,51,slim,handsome,1143,1,1,3,many,Master,optimism,positive,apple,0,smart,98,7,3.99,10,1
1706,loser,157,79,heavy,ugly,871,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,5,0.86,0,0
1707,loser,155,74,heavy,ugly,558,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,17,1,2.51,0,0
1708,winner,187,58,slim,handsome,4554,1,2,5,many,Doctor,optimism,positive,apple,0,smart,90,18,3.63,10,1
1709,loser,152,84,heavy,ugly,308,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,0,0.77,0,0
1710,winner,171,41,slim,handsome,3424,1,3,2,many,Doctor,optimism,positive,apple,0,smart,61,16,3.88,10,1
1711,winner,181,57,slim,handsome,1795,3,1,5,many,Doctor,optimism,positive,apple,0,smart,82,18,3.99,10,1
1712,winner,175,62,slim,handsome,5203,3,5,4,many,Doctor,optimism,positive,apple,0,smart,51,9,3.94,5,1
1713,loser,154,92,heavy,ugly,944,0,0,0,few,highschool,gloomy,passive,android,1,stupid,35,5,2.42,0,0
1714,loser,154,92,heavy,ugly,714,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,35,2,2.55,0,0
1715,winner,165,60,slim,handsome,8008,1,3,2,many,Doctor,optimism,positive,apple,0,smart,89,19,3.08,1,1
1716,winner,189,43,slim,handsome,5336,1,4,5,many,Master,optimism,positive,apple,0,smart,72,19,3.46,1,1
1717,loser,164,76,heavy,ugly,98,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,26,3,2.28,0,0
1718,winner,165,47,slim,handsome,8939,1,1,3,many,Master,optimism,positive,apple,0,smart,71,13,3.68,3,1
1719,winner,186,59,slim,handsome,6557,4,1,1,many,Master,optimism,positive,apple,0,smart,86,19,3.72,2,1
1720,winner,172,43,slim,handsome,7359,2,4,3,many,Doctor,optimism,positive,apple,0,smart,51,6,3.82,9,1
1721,loser,153,65,heavy,ugly,111,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,21,0,2.72,0,0
1722,winner,188,61,slim,handsome,2785,5,1,1,many,Doctor,optimism,positive,apple,0,smart,95,15,3.57,5,1
1723,loser,154,78,heavy,ugly,251,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,21,1,2.57,0,0
1724,loser,165,75,heavy,ugly,428,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,28,5,2.88,0,0
1725,winner,189,50,slim,handsome,1833,2,3,2,many,Master,optimism,positive,apple,0,smart,67,11,3.98,7,1
1726,loser,164,81,heavy,ugly,469,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,4,0.96,0,0
1727,winner,197,65,slim,handsome,7571,4,4,5,many,Master,optimism,positive,apple,0,smart,84,13,3.16,1,1
1728,loser,155,94,heavy,ugly,358,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,3,2.66,0,0
1729,winner,198,41,slim,handsome,5463,2,1,4,many,Doctor,optimism,positive,apple,0,smart,98,8,3.23,5,1
1730,winner,185,57,slim,handsome,8137,3,2,1,many,Doctor,optimism,positive,apple,0,smart,69,13,3.2,9,1
1731,winner,182,40,slim,handsome,3117,2,2,4,many,Master,optimism,positive,apple,0,smart,80,20,3.97,4,1
1732,winner,186,65,slim,handsome,4614,1,1,2,many,Doctor,optimism,positive,apple,0,smart,55,19,3.2,1,1
1733,winner,179,48,slim,handsome,1857,1,3,3,many,Doctor,optimism,positive,apple,0,smart,92,15,3.13,4,1
1734,loser,165,75,heavy,ugly,596,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,4,1.85,0,0
1735,winner,197,53,slim,handsome,5969,4,3,2,many,Doctor,optimism,positive,apple,0,smart,51,10,3.68,6,1
1736,winner,198,40,slim,handsome,8488,1,5,3,many,Master,optimism,positive,apple,0,smart,65,12,3.65,2,1
1737,loser,157,96,heavy,ugly,584,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,3,1.18,0,0
1738,loser,162,80,heavy,ugly,606,0,0,0,few,highschool,gloomy,passive,android,1,stupid,5,2,0.39,0,0
1739,loser,152,65,heavy,ugly,33,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,5,1.1,0,0
1740,loser,163,70,heavy,ugly,371,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,2,0.07,0,0
1741,winner,176,52,slim,handsome,6454,3,4,4,many,Master,optimism,positive,apple,0,smart,84,8,4.13,10,1
1742,loser,163,86,heavy,ugly,545,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,3,1.3,0,0
1743,winner,191,45,slim,handsome,1684,4,5,3,many,Doctor,optimism,positive,apple,0,smart,74,16,4.15,3,1
1744,loser,164,67,heavy,ugly,651,0,0,0,few,highschool,gloomy,passive,android,1,stupid,0,4,0.8,0,0
1745,winner,174,52,slim,handsome,7809,4,5,5,many,Master,optimism,positive,apple,0,smart,75,12,3.95,1,1
1746,winner,179,52,slim,handsome,4435,2,4,2,many,Doctor,optimism,positive,apple,0,smart,96,6,4.18,3,1
1747,loser,164,78,heavy,ugly,982,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,2,2.7,0,0
1748,winner,194,63,slim,handsome,6726,3,1,2,many,Master,optimism,positive,apple,0,smart,58,11,3.15,5,1
1749,winner,189,59,slim,handsome,5420,3,3,5,many,Master,optimism,positive,apple,0,smart,68,8,4.04,3,1
1750,loser,164,92,heavy,ugly,750,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,0,1.63,0,0
1751,loser,154,73,heavy,ugly,86,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,29,2,0.94,0,0
1752,loser,160,91,heavy,ugly,684,0,0,0,few,highschool,gloomy,passive,android,1,stupid,48,5,1.04,0,0
1753,loser,151,84,heavy,ugly,773,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,4,1.12,0,0
1754,loser,151,91,heavy,ugly,249,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,1,2.85,0,0
1755,winner,172,57,slim,handsome,8445,5,5,2,many,Master,optimism,positive,apple,0,smart,54,18,4.0,7,1
1756,winner,196,56,slim,handsome,4347,2,3,1,many,Master,optimism,positive,apple,0,smart,64,12,3.74,6,1
1757,loser,152,73,heavy,ugly,310,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,49,0,0.01,0,0
1758,loser,159,66,heavy,ugly,82,0,0,0,few,highschool,gloomy,passive,android,1,stupid,46,1,1.78,0,0
1759,loser,155,73,heavy,ugly,884,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,29,3,2.68,0,0
1760,winner,184,48,slim,handsome,8514,5,1,1,many,Master,optimism,positive,apple,0,smart,97,13,3.78,7,1
1761,loser,150,89,heavy,ugly,426,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,5,1.9,0,0
1762,loser,157,90,heavy,ugly,634,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,0,2.71,0,0
1763,winner,191,49,slim,handsome,9743,5,5,1,many,Doctor,optimism,positive,apple,0,smart,68,18,3.47,9,1
1764,loser,164,98,heavy,ugly,349,0,0,0,few,highschool,gloomy,passive,android,1,stupid,40,3,0.3,0,0
1765,loser,161,65,heavy,ugly,131,0,0,0,few,highschool,gloomy,passive,android,1,stupid,21,2,2.72,0,0
1766,winner,189,47,slim,handsome,7684,1,2,5,many,Doctor,optimism,positive,apple,0,smart,78,20,3.87,8,1
1767,winner,200,55,slim,handsome,8181,4,1,2,many,Master,optimism,positive,apple,0,smart,100,9,3.84,5,1
1768,winner,194,46,slim,handsome,4513,4,4,4,many,Master,optimism,positive,apple,0,smart,86,9,3.35,5,1
1769,loser,152,78,heavy,ugly,615,0,0,0,few,highschool,gloomy,passive,android,1,stupid,8,2,2.63,0,0
1770,loser,152,83,heavy,ugly,851,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,3,1.94,0,0
1771,winner,187,61,slim,handsome,7392,5,3,2,many,Master,optimism,positive,apple,0,smart,95,9,3.65,8,1
