,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
1540,loser,164,91,heavy,ugly,2187,1,2,2,few,highschool,gloomy,passive,android,1,stupid,1,12,0.78,0,0
1541,winner,158,65,slim,handsome,8723,4,2,1,many,Master,gloomy,positive,android,0,smart,56,13,3.18,10,1
1542,winner,162,78,heavy,handsome,9901,5,2,2,many,Bachelor,optimism,positive,android,1,smart,92,10,3.48,2,0
1543,winner,163,67,heavy,ugly,7326,4,5,4,many,Bachelor,optimism,positive,android,0,smart,80,12,3.58,4,1
1544,loser,160,98,heavy,ugly,3190,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,26,4,0.1,0,0
1545,winner,153,51,slim,ugly,1231,5,2,3,many,Master,optimism,positive,android,1,stupid,89,11,3.56,7,0
1546,loser,156,73,heavy,ugly,2263,2,0,1,few,highschool,gloomy,passive,android,1,stupid,59,8,2.68,3,0
1547,winner,192,71,heavy,ugly,7511,5,3,2,many,Doctor,optimism,positive,android,0,smart,54,10,3.41,6,1
1548,winner,154,74,heavy,handsome,7485,5,1,2,few,Doctor,optimism,passive,apple,1,stupid,53,9,3.58,1,1
1549,winner,150,85,heavy,handsome,5495,2,3,4,many,Doctor,optimism,positive,android,0,smart,56,12,3.28,3,1
1550,winner,170,40,slim,ugly,9302,3,2,2,many,Master,gloomy,passive,android,0,smart,74,13,3.43,2,1
1551,loser,154,89,heavy,ugly,96,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,7,12,2.72,4,0
1552,winner,184,72,heavy,handsome,6862,1,3,3,few,Doctor,optimism,positive,apple,0,smart,65,16,3.43,10,1
1553,loser,155,73,heavy,ugly,506,2,1,1,few,highschool,gloomy,passive,android,1,stupid,51,8,1.61,3,0
1554,winner,158,55,slim,handsome,2749,2,4,1,few,Doctor,gloomy,positive,apple,0,smart,56,13,3.38,4,1
1555,winner,163,81,slim,handsome,5282,5,5,3,few,Master,optimism,positive,android,0,smart,57,15,3.04,10,1
1556,winner,175,62,slim,handsome,7426,5,5,3,many,Doctor,optimism,positive,android,0,smart,68,8,3.48,8,0
1557,winner,192,48,heavy,ugly,3926,3,2,1,many,Master,optimism,positive,android,0,smart,57,19,4.27,7,1
1558,winner,187,48,slim,handsome,9137,3,1,5,many,Doctor,optimism,positive,apple,1,stupid,57,13,3.72,1,0
1559,winner,174,66,slim,handsome,2226,5,3,4,many,Master,optimism,passive,android,0,smart,99,9,3.87,9,0
1560,loser,161,73,heavy,ugly,1313,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,2,3.37,4,0
1561,winner,197,69,heavy,ugly,4562,1,2,5,many,Doctor,gloomy,positive,apple,0,stupid,61,7,3.25,2,1
1562,winner,150,46,slim,handsome,2659,2,2,2,few,Bachelor,gloomy,positive,apple,0,smart,91,18,3.25,7,0
1563,winner,178,59,slim,handsome,7438,3,5,1,few,Doctor,optimism,passive,apple,0,smart,100,13,3.7,7,1
1564,loser,164,66,heavy,ugly,1213,1,0,0,few,highschool,gloomy,passive,android,1,stupid,56,6,3.17,1,0
1565,winner,169,65,slim,ugly,7908,4,4,3,many,Master,optimism,positive,apple,0,smart,57,17,3.28,2,1
1566,winner,191,63,slim,handsome,1013,4,5,4,few,Doctor,gloomy,positive,android,0,smart,61,8,3.12,9,0
1567,loser,151,85,heavy,ugly,3423,0,2,0,few,highschool,gloomy,passive,android,1,stupid,3,2,3.0,0,0
1568,loser,164,88,heavy,ugly,1120,0,2,1,few,highschool,gloomy,passive,android,1,stupid,13,12,2.04,2,0
1569,winner,197,52,heavy,handsome,6587,3,4,5,few,Doctor,gloomy,positive,apple,0,stupid,96,17,3.01,4,1
1570,winner,173,83,heavy,handsome,1099,3,2,3,many,Doctor,optimism,positive,apple,0,smart,88,14,3.48,2,1
1571,winner,193,66,slim,handsome,2757,3,1,5,many,Doctor,optimism,positive,android,0,smart,75,8,3.03,5,1
1572,winner,195,61,slim,ugly,4490,5,1,3,many,Doctor,optimism,passive,apple,0,stupid,94,17,4.19,7,1
1573,winner,163,44,slim,handsome,1917,2,4,5,few,Doctor,gloomy,positive,apple,0,smart,81,17,3.55,10,0
1574,winner,169,59,slim,handsome,5417,4,2,5,few,Doctor,optimism,positive,apple,0,smart,77,6,3.71,5,0
1575,winner,172,42,slim,ugly,5314,1,3,1,many,Bachelor,gloomy,passive,apple,0,smart,61,16,3.6,2,1
1576,loser,165,72,heavy,ugly,617,2,2,1,few,Bachelor,gloomy,passive,android,1,stupid,31,2,1.87,2,0
1577,loser,165,100,heavy,ugly,1939,2,0,1,few,highschool,gloomy,passive,android,1,stupid,55,4,1.76,0,0
1578,winner,179,61,slim,handsome,6184,5,2,2,many,Bachelor,optimism,positive,android,0,smart,51,18,4.2,5,0
1579,loser,165,75,heavy,ugly,1757,0,2,1,few,highschool,gloomy,passive,android,1,stupid,14,3,3.83,1,0
1580,loser,163,68,heavy,ugly,3759,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,55,4,1.06,1,0
1581,loser,157,99,heavy,ugly,2452,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,33,10,3.37,3,0
1582,loser,165,69,heavy,ugly,4937,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,65,11,2.41,3,0
1583,winner,173,77,heavy,handsome,9722,3,5,4,few,Doctor,gloomy,passive,apple,0,smart,52,6,3.71,2,1
1584,loser,161,81,heavy,ugly,4676,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,25,6,0.62,2,0
1585,loser,160,74,heavy,ugly,4610,1,2,1,few,highschool,gloomy,passive,android,1,stupid,60,2,2.33,0,0
1586,winner,169,58,heavy,handsome,6020,4,3,3,many,Master,optimism,positive,apple,0,smart,64,12,4.1,9,0
1587,winner,153,48,heavy,handsome,8800,5,4,4,many,Doctor,optimism,positive,apple,0,smart,55,10,3.42,4,1
1588,loser,158,91,heavy,ugly,1400,1,1,2,few,highschool,gloomy,passive,android,1,stupid,32,10,1.1,1,0
1589,loser,158,67,heavy,ugly,1713,2,1,0,few,highschool,gloomy,passive,android,1,stupid,38,6,3.0,0,0
1590,winner,152,58,slim,handsome,8563,5,1,3,few,Bachelor,optimism,positive,android,0,smart,71,14,3.4,7,1
1591,loser,163,95,heavy,ugly,1348,0,0,1,few,highschool,gloomy,passive,android,1,stupid,51,1,2.22,2,0
1592,winner,151,43,slim,ugly,9207,4,4,2,many,Doctor,gloomy,positive,android,1,smart,55,8,3.6,1,0
1593,loser,161,71,heavy,ugly,2846,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,27,5,0.29,4,0
1594,winner,159,76,slim,handsome,1139,5,1,5,many,Doctor,optimism,positive,apple,1,smart,63,18,4.25,8,1
1595,loser,164,76,heavy,ugly,1615,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,43,10,0.13,2,0
1596,loser,157,67,heavy,ugly,3234,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,50,4,3.93,1,0
1597,winner,154,56,slim,handsome,1052,4,3,4,many,Doctor,optimism,positive,android,1,smart,85,13,3.82,5,0
1598,winner,168,65,heavy,handsome,2309,2,4,3,many,Doctor,optimism,positive,android,0,smart,61,6,3.15,2,1
1599,loser,154,66,heavy,ugly,4689,1,2,0,few,highschool,gloomy,passive,android,1,stupid,51,1,0.88,4,0
1600,winner,200,48,slim,handsome,4707,3,3,4,many,Bachelor,gloomy,positive,apple,1,smart,51,11,3.16,9,1
1601,loser,160,72,heavy,ugly,560,0,2,0,few,highschool,gloomy,passive,android,1,stupid,63,4,3.44,2,0
1602,loser,165,97,heavy,ugly,4989,0,2,1,few,highschool,gloomy,passive,android,1,stupid,17,1,3.18,4,0
1603,loser,159,67,heavy,ugly,4295,1,1,1,few,highschool,gloomy,passive,android,1,stupid,31,3,0.75,0,0
1604,loser,155,82,heavy,ugly,1374,2,2,2,few,Bachelor,gloomy,passive,android,1,stupid,64,2,1.67,4,0
1605,winner,197,82,slim,handsome,3853,3,3,4,many,Bachelor,gloomy,passive,apple,1,stupid,95,11,3.56,9,1
1606,loser,150,87,heavy,ugly,3348,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,35,7,1.59,2,0
1607,loser,160,85,heavy,ugly,3026,0,1,0,few,highschool,gloomy,passive,android,1,stupid,38,4,3.29,0,0
1608,winner,179,79,slim,handsome,6924,2,2,1,few,Doctor,gloomy,positive,apple,1,smart,95,18,4.0,10,1
1609,winner,190,67,slim,ugly,2564,4,3,1,many,Bachelor,optimism,positive,apple,0,smart,80,9,4.17,2,1
1610,loser,158,95,heavy,ugly,1543,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,5,11,0.66,2,0
1611,loser,162,94,heavy,ugly,3422,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,4,1,0.63,2,0
1612,loser,151,90,heavy,ugly,3980,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,29,5,0.19,1,0
1613,winner,156,58,slim,ugly,2763,3,4,4,many,Master,optimism,positive,apple,1,smart,86,7,3.27,9,1
1614,loser,164,84,heavy,ugly,2878,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,4,4,0.22,1,0
1615,winner,161,72,slim,handsome,3889,3,1,4,many,Doctor,optimism,passive,apple,1,smart,83,13,3.63,6,0
1616,loser,160,85,heavy,ugly,4339,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,65,6,3.15,0,0
1617,loser,159,83,heavy,ugly,2454,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,50,3,3.55,0,0
1618,winner,179,59,heavy,handsome,1433,5,5,2,many,Bachelor,gloomy,positive,apple,0,stupid,66,18,4.25,1,1
1619,winner,175,54,slim,ugly,4617,1,2,1,many,Master,optimism,positive,apple,0,smart,74,15,3.43,2,0
1620,winner,172,43,slim,handsome,8518,2,5,4,many,Master,optimism,passive,android,1,smart,83,13,3.69,1,0
1621,loser,153,97,heavy,ugly,3007,0,1,2,few,highschool,gloomy,passive,android,1,stupid,16,9,0.15,1,0
1622,winner,158,57,heavy,handsome,6340,2,5,4,many,Doctor,gloomy,positive,apple,1,stupid,91,8,3.5,9,0
1623,winner,156,79,slim,handsome,7885,3,4,4,many,Doctor,optimism,positive,android,1,stupid,95,18,4.15,1,1
1624,winner,182,69,slim,handsome,2797,2,5,3,few,Doctor,optimism,passive,apple,1,stupid,86,13,3.0,5,1
1625,loser,158,77,heavy,ugly,2907,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,37,10,1.3,4,0
1626,loser,156,77,heavy,ugly,4812,2,1,2,few,highschool,gloomy,passive,android,1,stupid,14,5,2.48,1,0
1627,loser,152,93,heavy,ugly,3192,0,1,1,few,highschool,gloomy,passive,android,1,stupid,36,11,1.68,4,0
1628,loser,160,97,heavy,ugly,3250,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,51,3,0.2,0,0
1629,winner,167,85,slim,handsome,5023,4,1,4,many,Bachelor,optimism,passive,apple,0,stupid,81,20,3.16,8,1
1630,loser,160,81,heavy,ugly,1176,2,1,2,few,highschool,gloomy,passive,android,1,stupid,46,2,1.43,3,0
1631,loser,161,73,heavy,ugly,2142,2,2,2,few,highschool,gloomy,passive,android,1,stupid,49,3,3.4,3,0
1632,winner,179,84,slim,handsome,8542,1,1,2,many,Doctor,optimism,passive,apple,0,smart,53,8,3.7,10,1
1633,winner,166,52,heavy,ugly,6932,1,5,2,many,Bachelor,gloomy,passive,apple,0,smart,82,7,3.12,1,0
1634,loser,157,100,heavy,ugly,4198,1,1,0,few,Bachelor,gloomy,passive,android,1,stupid,34,1,3.33,1,0
1635,winner,168,62,slim,ugly,7988,5,3,4,many,Bachelor,optimism,positive,apple,0,stupid,56,17,3.47,6,1
1636,loser,156,67,heavy,ugly,137,0,1,2,few,highschool,gloomy,passive,android,1,stupid,55,4,0.74,4,0
1637,loser,163,72,heavy,ugly,2801,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,16,0,0.13,0,0
1638,winner,167,53,slim,handsome,5593,4,4,1,many,Master,optimism,positive,apple,0,smart,86,18,3.28,7,1
1639,winner,172,50,slim,ugly,9604,3,3,2,many,Doctor,gloomy,positive,apple,0,smart,86,19,3.91,9,1
1640,loser,158,75,heavy,ugly,779,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,59,0,1.02,1,0
1641,loser,158,84,heavy,ugly,2426,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,58,2,0.67,3,0
1642,loser,150,73,heavy,ugly,326,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,45,2,0.37,3,0
1643,loser,154,92,heavy,ugly,4739,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,8,10,1.95,3,0
1644,winner,156,40,slim,handsome,8245,5,2,1,many,Bachelor,optimism,positive,android,0,smart,58,10,3.33,8,0
1645,winner,181,73,slim,handsome,3856,4,2,5,many,Master,gloomy,passive,android,0,smart,98,19,4.22,1,1
1646,winner,188,80,slim,handsome,4439,2,2,2,many,Doctor,optimism,passive,apple,1,smart,87,14,3.89,1,1
1647,loser,153,81,heavy,ugly,2451,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,21,11,3.14,2,0
1648,loser,152,75,heavy,ugly,829,1,2,0,few,highschool,gloomy,passive,android,1,stupid,53,4,0.81,0,0
1649,winner,187,60,slim,handsome,2646,1,2,1,many,Master,optimism,positive,apple,0,smart,79,18,3.35,3,0
1650,loser,161,93,heavy,ugly,1760,2,2,0,few,highschool,gloomy,passive,android,1,stupid,17,11,0.89,2,0
1651,winner,200,64,heavy,ugly,2887,4,5,2,few,Doctor,gloomy,positive,apple,1,smart,66,14,3.48,9,1
1652,loser,156,71,heavy,ugly,1779,1,1,1,few,Bachelor,gloomy,passive,android,1,stupid,62,0,3.86,4,0
1653,winner,184,69,slim,handsome,3273,3,5,2,many,Master,gloomy,positive,apple,0,smart,86,11,3.45,7,1
1654,loser,150,90,heavy,ugly,910,0,1,2,few,highschool,gloomy,passive,android,1,stupid,45,3,0.84,2,0
1655,loser,154,75,heavy,ugly,1794,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,68,10,2.58,3,0
1656,loser,153,84,heavy,ugly,4582,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,57,0,1.44,2,0
1657,winner,170,61,slim,ugly,7990,1,5,2,few,Doctor,gloomy,positive,android,0,smart,80,10,4.22,6,1
1658,loser,162,99,heavy,ugly,1086,1,2,2,few,highschool,gloomy,passive,android,1,stupid,69,8,0.81,0,0
1659,winner,177,76,slim,handsome,8102,2,3,3,many,Doctor,gloomy,positive,apple,0,smart,98,13,3.59,2,1
1660,loser,164,95,heavy,ugly,3464,2,2,1,few,highschool,gloomy,passive,android,1,stupid,61,0,2.91,1,0
1661,loser,156,80,heavy,ugly,1060,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,13,9,0.64,3,0
1662,loser,158,88,heavy,ugly,1362,0,0,2,few,highschool,gloomy,passive,android,1,stupid,17,0,1.15,4,0
1663,winner,188,47,slim,ugly,2982,2,2,1,many,Bachelor,optimism,passive,apple,0,stupid,64,10,3.03,9,0
1664,winner,196,65,slim,handsome,9982,4,5,1,few,Bachelor,gloomy,positive,apple,1,smart,92,13,3.72,8,0
1665,winner,179,72,slim,handsome,6287,5,3,4,many,Bachelor,gloomy,passive,apple,1,smart,55,8,3.75,4,1
1666,winner,168,69,heavy,ugly,3176,3,4,3,many,Doctor,gloomy,passive,apple,0,smart,67,15,3.48,7,0
1667,loser,153,84,heavy,ugly,1824,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,19,4,1.74,2,0
1668,loser,164,89,heavy,ugly,1279,0,0,1,few,highschool,gloomy,passive,android,1,stupid,0,2,0.79,0,0
1669,loser,151,83,heavy,ugly,4200,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,42,12,3.24,2,0
1670,winner,159,56,slim,handsome,6586,1,5,3,few,Master,optimism,positive,apple,0,stupid,63,12,3.91,7,1
1671,winner,158,81,slim,handsome,8632,4,5,4,many,Master,gloomy,passive,apple,1,smart,55,14,4.29,4,1
1672,loser,150,99,heavy,ugly,4235,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,33,0,2.41,2,0
1673,winner,163,55,slim,handsome,3162,5,2,5,many,Bachelor,optimism,positive,android,1,stupid,78,18,3.37,7,0
1674,loser,155,73,heavy,ugly,1763,2,2,2,few,Bachelor,gloomy,passive,android,1,stupid,23,8,3.82,3,0
1675,loser,153,87,heavy,ugly,782,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,46,4,3.98,3,0
1676,loser,164,69,heavy,ugly,974,1,2,2,few,highschool,gloomy,passive,android,1,stupid,57,4,2.93,3,0
1677,winner,184,67,slim,handsome,6507,4,4,2,few,Master,optimism,positive,apple,1,smart,74,11,3.46,1,1
1678,winner,174,82,heavy,handsome,1875,4,5,4,many,Master,optimism,positive,apple,0,smart,57,12,3.65,7,1
1679,loser,157,88,heavy,ugly,1844,2,1,2,few,highschool,gloomy,passive,android,1,stupid,62,11,1.49,0,0
1680,loser,162,93,heavy,ugly,2450,0,1,2,few,highschool,gloomy,passive,android,1,stupid,30,8,1.47,0,0
1681,winner,158,64,slim,ugly,9121,3,5,4,many,Doctor,optimism,positive,apple,0,stupid,77,8,3.67,1,0
1682,winner,165,51,slim,handsome,5845,4,3,5,many,Doctor,optimism,positive,apple,1,smart,89,11,3.68,6,1
1683,loser,164,74,heavy,ugly,3430,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,18,4,1.36,4,0
1684,loser,164,85,heavy,ugly,64,2,2,2,few,Bachelor,gloomy,passive,android,1,stupid,15,5,2.72,1,0
1685,loser,163,80,heavy,ugly,3789,0,2,0,few,highschool,gloomy,passive,android,1,stupid,11,0,0.56,3,0
1686,winner,157,55,heavy,handsome,2611,4,4,1,many,Master,optimism,positive,apple,1,smart,61,17,3.25,2,1
1687,loser,155,87,heavy,ugly,3434,0,0,2,few,highschool,gloomy,passive,android,1,stupid,26,6,3.09,4,0
1688,loser,162,94,heavy,ugly,611,1,1,0,few,highschool,gloomy,passive,android,1,stupid,37,5,0.57,2,0
1689,loser,150,88,heavy,ugly,363,1,0,2,few,highschool,gloomy,passive,android,1,stupid,6,6,2.92,2,0
1690,winner,200,69,slim,ugly,8108,2,1,2,many,Master,optimism,positive,apple,1,smart,63,17,3.28,9,0
1691,loser,159,73,heavy,ugly,4897,2,2,0,few,highschool,gloomy,passive,android,1,stupid,24,6,2.85,0,0
1692,loser,154,66,heavy,ugly,1371,2,0,2,few,highschool,gloomy,passive,android,1,stupid,53,2,2.28,1,0
1693,winner,181,85,heavy,handsome,8252,3,2,5,few,Bachelor,optimism,positive,apple,0,smart,63,16,3.67,9,1
1694,winner,174,83,heavy,handsome,5521,1,5,2,many,Bachelor,optimism,positive,android,0,smart,91,20,3.92,1,0
1695,loser,165,74,heavy,ugly,142,1,0,1,few,highschool,gloomy,passive,android,1,stupid,8,6,2.68,4,0
1696,loser,153,88,heavy,ugly,2919,0,0,1,few,highschool,gloomy,passive,android,1,stupid,61,12,0.41,0,0
1697,loser,159,88,heavy,ugly,4128,1,0,0,few,highschool,gloomy,passive,android,1,stupid,68,7,2.16,1,0
1698,winner,170,70,heavy,ugly,5395,5,4,1,few,Master,optimism,positive,apple,0,smart,95,7,3.8,2,1
1699,loser,150,96,heavy,ugly,2876,2,0,1,few,highschool,gloomy,passive,android,1,stupid,68,11,2.6,2,0
1700,winner,164,82,slim,handsome,6911,2,3,3,many,Doctor,optimism,passive,apple,0,smart,66,7,3.12,8,1
1701,loser,154,85,heavy,ugly,2507,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,25,9,2.55,0,0
1702,loser,155,75,heavy,ugly,86,0,1,1,few,highschool,gloomy,passive,android,1,stupid,26,12,2.56,0,0
1703,loser,152,75,heavy,ugly,1315,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,36,3,1.64,4,0
1704,winner,176,41,slim,handsome,4221,4,2,5,few,Master,optimism,positive,apple,1,smart,66,9,4.19,8,1
1705,loser,151,97,heavy,ugly,1205,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,33,8,2.76,2,0
1706,loser,155,79,heavy,ugly,4585,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,46,10,2.43,0,0
1707,winner,188,62,slim,handsome,7672,1,2,1,many,Master,gloomy,positive,apple,0,smart,65,13,4.01,4,0
1708,winner,193,42,slim,ugly,5849,5,2,1,many,Doctor,optimism,positive,apple,0,smart,61,14,3.06,5,1
1709,loser,155,72,heavy,ugly,969,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,32,0,3.85,3,0
1710,loser,162,87,heavy,ugly,4692,0,0,2,few,highschool,gloomy,passive,android,1,stupid,30,8,0.58,1,0
1711,winner,164,72,slim,handsome,8095,2,5,4,many,Doctor,optimism,positive,apple,0,stupid,74,9,3.85,1,1
1712,loser,159,71,heavy,ugly,931,1,1,1,few,highschool,gloomy,passive,android,1,stupid,30,6,3.72,4,0
1713,loser,152,68,heavy,ugly,2471,1,1,1,few,Bachelor,gloomy,passive,android,1,stupid,46,12,0.71,3,0
1714,winner,195,76,heavy,handsome,1127,4,3,4,few,Master,gloomy,passive,apple,0,stupid,77,11,4.0,7,1
1715,loser,158,72,heavy,ugly,4579,2,2,1,few,Bachelor,gloomy,passive,android,1,stupid,11,8,0.64,4,0
1716,loser,162,78,heavy,ugly,2728,0,2,1,few,highschool,gloomy,passive,android,1,stupid,6,7,2.14,0,0
1717,winner,180,50,slim,handsome,4650,1,1,2,many,Master,optimism,passive,apple,0,smart,68,12,4.12,6,0
1718,loser,151,78,heavy,ugly,1432,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,4,0,1.13,1,0
1719,loser,159,86,heavy,ugly,2358,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,66,11,1.23,0,0
1720,loser,150,95,heavy,ugly,4176,0,0,1,few,highschool,gloomy,passive,android,1,stupid,44,11,2.6,4,0
1721,loser,153,98,heavy,ugly,1753,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,5,3.62,3,0
1722,winner,168,65,slim,ugly,9772,4,1,5,many,Master,optimism,positive,apple,1,smart,60,11,4.21,8,0
1723,loser,155,91,heavy,ugly,526,1,1,1,few,highschool,gloomy,passive,android,1,stupid,47,12,3.13,2,0
1724,loser,153,86,heavy,ugly,2434,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,66,10,1.19,0,0
1725,winner,200,44,slim,handsome,7591,1,3,2,few,Bachelor,gloomy,positive,apple,0,smart,57,6,3.55,9,0
1726,loser,161,100,heavy,ugly,289,1,0,1,few,highschool,gloomy,passive,android,1,stupid,9,8,1.25,3,0
1727,loser,153,72,heavy,ugly,4472,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,9,5,0.32,3,0
1728,winner,159,83,slim,handsome,1508,1,1,5,many,Doctor,optimism,positive,apple,0,smart,72,9,4.16,4,0
1729,loser,151,93,heavy,ugly,4212,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,63,9,1.83,2,0
1730,loser,156,91,heavy,ugly,2161,0,2,0,few,highschool,gloomy,passive,android,1,stupid,45,8,2.0,4,0
1731,loser,155,72,heavy,ugly,3709,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,27,8,2.98,4,0
1732,loser,153,79,heavy,ugly,3240,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,20,8,1.93,1,0
1733,loser,152,70,heavy,ugly,4072,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,50,6,3.51,3,0
1734,winner,158,44,slim,handsome,3285,3,3,4,many,Bachelor,optimism,positive,apple,1,smart,63,12,3.66,4,1
1735,winner,191,65,slim,handsome,9086,1,5,2,many,Master,optimism,positive,apple,0,smart,64,14,3.24,1,1
1736,loser,162,99,heavy,ugly,2608,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,6,9,2.7,4,0
1737,loser,156,67,heavy,ugly,4067,2,0,2,few,highschool,gloomy,passive,android,1,stupid,54,9,0.6,3,0
1738,loser,163,67,heavy,ugly,483,2,1,2,few,highschool,gloomy,passive,android,1,stupid,65,12,2.38,2,0
1739,loser,150,79,heavy,ugly,1183,0,1,0,few,Bachelor,gloomy,passive,android,1,stupid,20,1,0.69,0,0
1740,loser,163,84,heavy,ugly,4914,1,1,1,few,highschool,gloomy,passive,android,1,stupid,9,4,3.76,1,0
1741,winner,183,76,slim,ugly,7849,4,1,4,many,Master,optimism,passive,android,1,smart,72,15,3.44,2,0
1742,loser,156,75,heavy,ugly,1563,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,47,1,3.84,4,0
1743,winner,200,63,slim,ugly,5067,4,3,5,many,Bachelor,gloomy,passive,apple,0,stupid,68,17,3.37,5,1
1744,winner,170,85,slim,ugly,6648,2,3,2,many,Master,optimism,positive,apple,0,smart,89,20,3.78,7,1
1745,loser,151,88,heavy,ugly,3915,2,2,2,few,highschool,gloomy,passive,android,1,stupid,0,1,3.69,0,0
1746,winner,197,56,slim,ugly,8615,2,3,5,many,Master,optimism,passive,android,0,stupid,80,19,3.4,9,1
1747,winner,180,58,slim,handsome,9473,1,2,3,few,Master,optimism,positive,apple,0,smart,98,8,3.75,2,1
1748,loser,155,77,heavy,ugly,153,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,1,4,3.02,1,0
1749,winner,163,66,slim,handsome,5681,3,3,1,many,Master,optimism,positive,apple,0,smart,79,20,4.23,9,1
1750,loser,159,90,heavy,ugly,580,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,2,8,1.57,0,0
1751,loser,151,96,heavy,ugly,1665,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,69,8,1.42,4,0
1752,winner,166,59,heavy,handsome,4068,3,5,5,few,Master,optimism,positive,apple,0,smart,77,18,3.89,4,1
1753,loser,164,100,heavy,ugly,4549,0,2,1,few,highschool,gloomy,passive,android,1,stupid,66,0,3.97,0,0
1754,winner,161,48,slim,handsome,6630,4,4,1,many,Doctor,optimism,passive,android,0,smart,84,19,3.64,2,0
1755,winner,200,40,heavy,ugly,4184,5,5,3,few,Bachelor,gloomy,positive,apple,0,smart,71,9,3.61,7,0
1756,winner,181,75,heavy,ugly,1451,5,3,4,few,Bachelor,gloomy,positive,apple,0,smart,78,6,3.91,1,0
1757,winner,157,52,slim,handsome,1851,2,1,4,many,Doctor,optimism,positive,apple,1,smart,60,18,4.01,4,1
1758,loser,151,66,heavy,ugly,538,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,3,0.15,4,0
1759,winner,190,70,heavy,ugly,2504,1,5,2,many,Bachelor,optimism,positive,android,1,smart,65,7,4.2,4,0
1760,winner,185,74,slim,handsome,1264,3,4,4,many,Doctor,gloomy,positive,android,0,stupid,100,15,3.05,9,0
1761,loser,158,74,heavy,ugly,2200,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,7,3,3.22,1,0
1762,winner,198,57,heavy,handsome,5064,5,4,4,many,Master,gloomy,passive,apple,1,stupid,80,13,3.44,4,1
1763,loser,162,84,heavy,ugly,2722,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,7,7,3.8,4,0
1764,loser,164,86,heavy,ugly,2779,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,66,8,0.7,3,0
1765,winner,171,46,slim,ugly,9171,3,2,3,many,Master,optimism,positive,android,0,smart,87,16,3.64,10,0
1766,winner,156,70,slim,handsome,9426,2,3,5,many,Bachelor,optimism,passive,apple,1,smart,61,13,3.76,3,1
1767,loser,154,67,heavy,ugly,4761,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,27,6,1.02,1,0
